Wavelength,%T
462.5,9.5E-05
463,9.5E-05
463.5,9.5E-05
464,9.5E-05
464.5,9.5E-05
465,9.5E-05
465.5,9.5E-05
466,9.5E-05
466.5,9.5E-05
467,9.5E-05
467.5,9.5E-05
468,9.5E-05
468.5,9.5E-05
469,9.5E-05
469.5,9.5E-05
470,9.5E-05
470.5,9.5E-05
471,9.5E-05
471.5,9.5E-05
472,9.5E-05
472.5,9.5E-05
473,9.5E-05
473.5,9.5E-05
474,9.5E-05
474.5,9.5E-05
475,9.5E-05
475.5,9.5E-05
476,9.5E-05
476.5,9.5E-05
477,9.5E-05
477.5,9.5E-05
478,9.5E-05
478.5,9.5E-05
479,9.5E-05
479.5,9.5E-05
480,9.5E-05
480.5,9.5E-05
481,9.5E-05
481.5,9.5E-05
482,9.5E-05
482.5,9.5E-05
483,9.5E-05
483.5,9.5E-05
484,9.5E-05
484.5,9.5E-05
485,9.5E-05
485.5,9.5E-05
486,9.5E-05
486.5,9.5E-05
487,9.5E-05
487.5,9.5E-05
488,9.5E-05
488.5,9.5E-05
489,9.5E-05
489.5,9.5E-05
490,9.5E-05
490.5,9.5E-05
491,9.5E-05
491.5,9.5E-05
492,9.5E-05
492.5,9.5E-05
493,9.5E-05
493.5,9.5E-05
494,9.5E-05
494.5,9.5E-05
495,9.5E-05
495.5,9.5E-05
496,9.5E-05
496.5,9.5E-05
497,9.5E-05
497.5,9.5E-05
498,9.5E-05
498.5,9.5E-05
499,9.5E-05
499.5,9.5E-05
500,9.5E-05
500.5,9.5E-05
501,9.5E-05
501.5,9.5E-05
502,9.5E-05
502.5,9.5E-05
503,9.5E-05
503.5,9.5E-05
504,9.5E-05
504.5,9.5E-05
505,9.5E-05
505.5,9.5E-05
506,9.5E-05
506.5,9.5E-05
507,9.5E-05
507.5,9.5E-05
508,0.000131461
508.5,0.000320484
509,0.000702773
509.5,0.00203189
510,0.00673999
510.5,0.023353699
511,0.091475202
511.5,0.444409018
512,2.391000092
512.5,12.06950024
513,38.94740045
513.5,73.41529727
514,94.17539835
514.5,98.65760207
515,98.90300035
515.5,99.1361022
516,99.27330017
516.5,99.30449724
517,99.33059812
517.5,99.34219718
518,99.32969809
518.5,99.30840135
519,99.32519794
519.5,99.3234992
520,99.29680228
520.5,99.30279851
521,99.24520254
521.5,99.22209978
522,99.26139712
522.5,99.33069944
523,99.3712008
523.5,99.33320284
524,99.2998004
524.5,99.26080108
525,99.30689931
525.5,99.3054986
526,99.2700994
526.5,99.22909737
527,99.17079806
527.5,99.1861999
528,99.22339916
528.5,99.20859933
529,99.16020036
529.5,99.14820194
530,99.10339713
530.5,99.0835011
531,99.02459979
531.5,98.92110229
532,98.72170091
532.5,98.37489724
533,97.93750048
533.5,97.07030058
534,89.94460106
534.5,67.88889766
535,36.1413002
535.5,12.31250018
536,3.412060067
536.5,0.925335009
537,0.290262001
537.5,0.108224002
538,0.0440484
538.5,0.019640299
539,0.00961438
539.5,0.00509145
540,0.00290658
540.5,0.0017586
541,0.00114398
541.5,0.000791092
542,0.000550265
542.5,0.000461701
543,0.00037974
543.5,0.000365559
544,0.000336411
544.5,0.000454111
545,0.000671024
545.5,0.00220272
546,0.00489142
546.5,0.00500872
547,0.00214795
547.5,0.000381463
548,0.000103128
548.5,9.5E-05
549,9.5E-05
549.5,9.5E-05
550,9.5E-05
550.5,9.5E-05
551,9.5E-05
551.5,9.5E-05
552,9.5E-05
552.5,9.5E-05
553,9.5E-05
553.5,9.5E-05
554,9.5E-05
554.5,9.5E-05
555,9.5E-05
555.5,9.5E-05
556,9.5E-05
556.5,9.5E-05
557,9.5E-05
557.5,9.5E-05
558,9.5E-05
558.5,0.000101496
559,0.000308315
559.5,0.000929149
560,0.00178968
560.5,0.0017584
561,0.000992119
561.5,0.000484075
562,0.000355648
562.5,0.000321853
563,0.000330827
563.5,0.000450563
564,0.000531547
564.5,0.000773
565,0.00116075
565.5,0.00176507
566,0.00273826
566.5,0.00468279
567,0.0103357
567.5,0.0185179
568,0.0207754
568.5,0.0131835
569,0.00536769
569.5,0.00220843
570,0.00131502
570.5,0.000935294
571,0.000766729
571.5,0.000709176
572,0.000752074
572.5,0.000833381
573,0.00115003
573.5,0.00173089
574,0.00277229
574.5,0.00400928
575,0.00484618
575.5,0.00483646
576,0.00423685
576.5,0.00407451
577,0.00498772
577.5,0.00994031
578,0.018285601
578.5,0.0188078
579,0.00976356
579.5,0.00272983
580,0.000825992
580.5,0.000428913
581,0.00024636
581.5,0.000174117
582,0.000108373
582.5,0.000109001
583,9.5E-05
583.5,9.5E-05
584,9.5E-05
584.5,9.5E-05
585,9.91432E-05
585.5,9.50264E-05
586,0.00013065
586.5,0.000151261
587,0.000229154
587.5,0.000364826
588,0.000658823
588.5,0.00139102
589,0.00294757
589.5,0.00480608
590,0.00543595
590.5,0.00450053
591,0.00342236
591.5,0.00308418
592,0.00365404
592.5,0.00669732
593,0.0159029
593.5,0.0241556
594,0.0183393
594.5,0.0069433
595,0.00195731
595.5,0.000835336
596,0.000490871
596.5,0.000333349
597,0.000259593
597.5,0.000186389
598,0.000154872
598.5,0.000165504
599,0.000170801
599.5,0.00018227
600,0.000228539
600.5,0.000304499
601,0.000484084
601.5,0.000927704
602,0.00164948
602.5,0.00212897
603,0.0017285
603.5,0.000913558
604,0.000431559
604.5,0.000249046
605,0.000184536
605.5,0.000126688
606,0.000107606
606.5,0.000102325
607,9.5E-05
607.5,9.5E-05
608,0.000103959
608.5,0.000103378
609,0.000115866
609.5,0.000145151
610,0.000155163
610.5,0.000184233
611,0.000207244
611.5,0.000211851
612,0.000222251
612.5,0.000195691
613,0.000211858
613.5,0.000226199
614,0.000218704
614.5,0.000251986
615,0.000310042
615.5,0.000342302
616,0.000477103
616.5,0.000691812
617,0.00100269
617.5,0.00159824
618,0.00256248
618.5,0.00451078
619,0.0087248
619.5,0.013140999
620,0.012475401
620.5,0.00664871
621,0.00220592
621.5,0.000763029
622,0.000339135
622.5,0.000169949
623,0.000107601
623.5,9.5E-05
624,9.5E-05
624.5,9.5E-05
625,9.5E-05
625.5,9.5E-05
626,9.5E-05
626.5,9.5E-05
627,9.5E-05
627.5,9.5E-05
628,9.5E-05
628.5,9.5E-05
629,9.5E-05
629.5,9.5E-05
630,9.5E-05
630.5,9.5E-05
631,9.5E-05
631.5,9.5E-05
632,9.5E-05
632.5,9.5E-05
633,9.5E-05
633.5,0.000198354
634,0.000626841
634.5,0.00118552
635,0.00117125
635.5,0.000640036
636,0.000212306
636.5,0.000124296
637,9.5E-05
637.5,9.5E-05
638,9.5E-05
638.5,9.5E-05
639,9.5E-05
639.5,9.5E-05
640,9.5E-05
640.5,9.5E-05
641,9.5E-05
641.5,9.5E-05
642,9.5E-05
642.5,9.5E-05
643,9.5E-05
643.5,9.5E-05
644,9.5E-05
644.5,9.5E-05
645,9.5E-05
645.5,9.5E-05
646,9.5E-05
646.5,9.5E-05
647,0.000112695
647.5,0.000125974
648,0.000169969
648.5,0.000186209
649,0.0001786
649.5,0.00017872
650,0.000166614
650.5,0.000171846
651,0.000188765
651.5,0.000207939
652,0.000215612
652.5,0.000236307
653,0.000297012
653.5,0.000386085
654,0.000502347
654.5,0.000702664
655,0.000990382
655.5,0.00144251
656,0.00189236
656.5,0.00232546
657,0.0024546
657.5,0.00254659
658,0.00253082
658.5,0.00267535
659,0.0030522
659.5,0.00417132
660,0.00657279
660.5,0.0118479
661,0.018544099
661.5,0.018760101
662,0.0122963
662.5,0.00599054
663,0.00321838
663.5,0.00207034
664,0.00149636
664.5,0.00126136
665,0.00108141
665.5,0.00105123
666,0.00106667
666.5,0.00108382
667,0.00100562
667.5,0.000915097
668,0.00071257
668.5,0.000511234
669,0.000352059
669.5,0.00027935
670,0.000180738
670.5,0.000127575
671,9.5E-05
671.5,9.5E-05
672,9.5E-05
672.5,9.5E-05
673,9.5E-05
673.5,9.5E-05
674,9.5E-05
674.5,9.5E-05
675,9.5E-05
675.5,9.5E-05
676,9.5E-05
676.5,9.5E-05
677,9.5E-05
677.5,9.5E-05
678,9.5E-05
678.5,9.5E-05
679,9.5E-05
679.5,9.5E-05
680,9.5E-05
680.5,9.5E-05
681,9.5E-05
681.5,9.5E-05
682,9.5E-05
682.5,9.5E-05
683,9.5E-05
683.5,9.5E-05
684,9.5E-05
684.5,9.5E-05
685,9.5E-05
685.5,9.5E-05
686,9.5E-05
686.5,9.5E-05
687,9.5E-05
687.5,9.5E-05
688,9.97037E-05
688.5,0.000143398
689,0.000161828
689.5,0.000189564
690,0.000180719
690.5,0.000137674
691,0.000108265
691.5,9.5E-05
692,9.5E-05
692.5,9.5E-05
693,9.5E-05
693.5,9.5E-05
694,9.5E-05
694.5,9.5E-05
695,9.5E-05
695.5,9.5E-05
696,9.5E-05
696.5,9.5E-05
697,9.5E-05
697.5,9.5E-05
698,9.5E-05
698.5,9.5E-05
699,9.5E-05
699.5,0.000108284
700,0.00013926
700.5,0.00014799
701,0.000178539
701.5,0.000235783
702,0.000281081
702.5,0.000352298
703,0.000498699
703.5,0.000655883
704,0.000960526
704.5,0.00152098
705,0.00239156
705.5,0.00411692
706,0.00674682
706.5,0.0104906
707,0.0138605
707.5,0.0151019
708,0.0157804
708.5,0.0162973
709,0.0180581
709.5,0.0187055
710,0.016121
710.5,0.0104453
711,0.00547929
711.5,0.00258527
712,0.00122254
712.5,0.000735765
713,0.00044058
713.5,0.000285908
714,0.00016394
714.5,0.000147273
715,0.000109723
715.5,0.000107151
716,9.5E-05
716.5,9.5E-05
717,9.5E-05
717.5,9.5E-05
718,9.5E-05
718.5,9.5E-05
719,9.5E-05
719.5,9.5E-05
720,9.5E-05
720.5,9.5E-05
721,9.5E-05
721.5,9.5E-05
722,9.5E-05
722.5,9.5E-05
723,9.5E-05
723.5,9.5E-05
724,9.5E-05
724.5,9.5E-05
725,9.5E-05
725.5,9.5E-05
726,9.5E-05
726.5,9.5E-05
727,9.5E-05
727.5,0.000134375
728,0.000125217
728.5,0.000170564
729,0.000189359
729.5,0.000303702
730,0.000405166
730.5,0.000589999
731,0.000741875
731.5,0.00117336
732,0.00166834
732.5,0.00250654
733,0.00369725
733.5,0.00554438
734,0.00798218
734.5,0.0108637
735,0.0140932
735.5,0.0154553
736,0.0137442
736.5,0.0100315
737,0.00704502
737.5,0.00444723
738,0.00298933
738.5,0.00210608
739,0.00146944
739.5,0.00119314
740,0.000895327
740.5,0.000762625
741,0.000605141
741.5,0.000530298
742,0.000525589
742.5,0.000414189
743,0.000335317
743.5,0.000362456
744,0.000285564
744.5,0.000271433
745,0.000293922
745.5,0.000309418
746,0.000218848
746.5,0.000248479
747,0.000283535
747.5,0.000285532
748,0.000278281
748.5,0.000371655
749,0.000351199
749.5,0.000369577
750,0.000465345
750.5,0.00059719
751,0.000771484
751.5,0.00132767
752,0.00210798
752.5,0.00305007
753,0.00387311
753.5,0.00336423
754,0.0022391
754.5,0.0012385
755,0.000608773
755.5,0.000447187
756,0.000295643
756.5,0.000208163
757,0.000175999
757.5,0.000135362
758,0.000106002
758.5,0.000117577
759,9.5E-05
759.5,9.5E-05
760,9.5E-05
760.5,9.5E-05
761,9.5E-05
761.5,9.5E-05
762,9.5E-05
762.5,9.5E-05
763,9.5E-05
763.5,0.000105929
764,9.5E-05
764.5,9.5E-05
765,9.5E-05
765.5,9.5E-05
766,9.5E-05
766.5,9.5E-05
767,9.5E-05
767.5,0.000141071
768,9.5E-05
768.5,9.5E-05
769,9.5E-05
769.5,9.5E-05
770,0.000107569
770.5,9.5E-05
771,0.000112632
771.5,9.5E-05
772,9.88518E-05
772.5,0.000136252
773,0.000123526
773.5,0.000147714
774,0.000197112
774.5,0.000181706
775,0.00015104
775.5,0.000284083
776,0.000275103
776.5,0.000257794
777,0.000416854
777.5,0.000441652
778,0.000624603
778.5,0.000729083
779,0.000885641
779.5,0.00156314
780,0.0021752
780.5,0.00323778
781,0.0051051
781.5,0.00825095
782,0.0115291
782.5,0.0153655
783,0.0177707
783.5,0.017252
784,0.0164497
784.5,0.0156027
785,0.0149782
785.5,0.0155833
786,0.0183936
786.5,0.0218847
787,0.0274447
787.5,0.031164399
788,0.0285535
788.5,0.0203469
789,0.0128995
789.5,0.00726477
790,0.00467315
790.5,0.00262805
791,0.00197573
791.5,0.00130187
792,0.00104643
792.5,0.000823221
793,0.000677651
793.5,0.000421312
794,0.000375472
794.5,0.000343634
795,0.000301636
795.5,0.000187888
796,0.000273494
796.5,0.000203576
797,0.000177077
797.5,0.000111187
798,0.000203601
798.5,0.000129269
799,0.000148096
799.5,9.5E-05
800,0.000213705
800.5,0.000171176
801,0.000128655
801.5,0.000139484
802,0.000150311
802.5,0.000149913
803,0.000149514
803.5,0.00017157
804,0.000193623
804.5,0.00020575
805,0.000217874
805.5,0.000198446
806,0.000179018
806.5,0.000202356
807,0.000225688
807.5,0.000251433
808,0.000277174
808.5,0.000279964
809,0.000282754
809.5,0.000349073
810,0.000415377
810.5,0.000486372
811,0.000557356
811.5,0.00060581
812,0.00065425
812.5,0.000716249
813,0.000778238
813.5,0.00088459
814,0.000990927
814.5,0.00104083
815,0.00109074
815.5,0.00117319
816,0.00125563
816.5,0.00132637
817,0.00139708
817.5,0.00151886
818,0.00164061
818.5,0.00168723
819,0.00173382
819.5,0.00177328
820,0.00181273
820.5,0.00186501
821,0.00191729
821.5,0.00193106
822,0.00194483
822.5,0.00197622
823,0.00200761
823.5,0.00200406
824,0.00200052
824.5,0.00199083
825,0.00198114
825.5,0.00196458
826,0.00194801
826.5,0.00189982
827,0.00185164
827.5,0.0017904
828,0.00172918
828.5,0.00163283
829,0.0015365
829.5,0.00140438
830,0.00127229
830.5,0.0012155
831,0.00115873
831.5,0.00104919
832,0.000939675
832.5,0.000845184
833,0.000750722
833.5,0.000624786
834,0.000498867
834.5,0.000466695
835,0.000434539
835.5,0.000356677
836,0.000278848
836.5,0.000287144
837,0.000295439
837.5,0.000274286
838,0.000253138
838.5,0.000236752
839,0.000220368
839.5,0.000201882
840,0.000183403
840.5,0.00021555
841,0.000247676
841.5,0.00024201
842,0.000236347
842.5,0.000256617
843,0.000276882
843.5,0.00031604
844,0.000355187
844.5,0.000395019
845,0.00043484
845.5,0.00049352
846,0.000552178
846.5,0.000712273
847,0.000872285
847.5,0.00116015
848,0.00144788
848.5,0.00180862
849,0.00216927
849.5,0.00269375
850,0.00321804
850.5,0.00387885
851,0.00453948
851.5,0.005318
852,0.00609617
852.5,0.00693235
853,0.00776795
853.5,0.00858445
854,0.00940073
854.5,0.0101526
855,0.0109042
855.5,0.0114633
856,0.0120222
856.5,0.0124775
857,0.0129326
857.5,0.013248299
858,0.0135639
858.5,0.013863599
859,0.0141632
859.5,0.014542299
860,0.014921201
860.5,0.0153755
861,0.0158296
861.5,0.016447601
862,0.0170652
862.5,0.0177498
863,0.018434299
863.5,0.0190937
864,0.0197527
864.5,0.0203016
865,0.020850101
865.5,0.0211976
866,0.0215448
866.5,0.0216851
867,0.0218253
867.5,0.0219177
868,0.022010101
868.5,0.0221072
869,0.0222043
869.5,0.022343099
870,0.0224819
870.5,0.0225918
871,0.022701699
871.5,0.0227089
872,0.0227161
872.5,0.0224438
873,0.022171601
873.5,0.021392699
874,0.020614
874.5,0.019268099
875,0.0179229
875.5,0.0161633
876,0.0144048
876.5,0.0124994
877,0.0105948
877.5,0.00889063
878,0.00718666
878.5,0.00585641
879,0.00452649
879.5,0.00361946
880,0.00271265
880.5,0.00220455
881,0.00169678
881.5,0.00142397
882,0.00115127
882.5,0.00101932
883,0.000887443
883.5,0.000758512
884,0.000629594
884.5,0.000579497
885,0.000529416
885.5,0.00047096
886,0.000412527
886.5,0.000369425
887,0.000326335
887.5,0.000298345
888,0.000270369
888.5,0.000259117
889,0.000247867
889.5,0.000258791
890,0.000269712
890.5,0.000261555
891,0.000253399
891.5,0.000240087
892,0.000226778
892.5,0.000238059
893,0.000249336
893.5,0.000258517
894,0.000267693
894.5,0.00026935
895,0.000271007
895.5,0.000240713
896,0.000210418
896.5,0.000242906
897,0.000275386
897.5,0.000291948
898,0.000308507
898.5,0.000342444
899,0.00037636
899.5,0.000412281
900,0.000448193
900.5,0.00410429
